"POINT_X","POINT_Y"
"-122.34273529052734","37.587051391601562"
"-122.40608978271484","37.615962982177734"
"-122.36798095703125","37.496158599853516"
"-122.26437377929688","37.373626708984375"
"-122.25229644775391","37.371810913085938"
"-122.28963470458984","37.312477111816406"
"-122.47171020507812","37.677719116210938"
"-122.31662750244141","37.567085266113281"
"-122.36782073974609","37.238422393798828"
"-122.43492126464844","37.630203247070312"
"-122.32610321044922","37.566371917724609"
"-122.50978851318359","37.582252502441406"
"-122.3155517578125","37.568920135498047"
"-122.27333068847656","37.523059844970703"
"-122.39620971679688","37.605392456054688"
"-122.39476776123047","37.420001983642578"
"-122.2138671875","37.470706939697266"
"-122.41034698486328","37.630828857421875"
"-122.47103118896484","37.694267272949219"
"-122.18434143066406","37.484416961669922"
"-122.22125244140625","37.474639892578125"
"-122.41329193115234","37.633995056152344"
"-122.46371459960938","37.700206756591797"
"-122.51583862304688","37.571071624755859"
"-122.32713317871094","37.583080291748047"
"-122.40766906738281","37.656711578369141"
"-122.36643981933594","37.490314483642578"
"-122.28200531005859","37.525516510009766"
"-122.29091644287109","37.548019409179688"
"-122.48545074462891","37.702228546142578"
"-122.22503662109375","37.478782653808594"
"-122.40189361572266","37.482368469238281"
"-122.43151092529297","37.453620910644531"
"-122.26070404052734","37.398666381835938"
"-122.51363372802734","37.557247161865234"
"-122.33255767822266","37.523151397705078"
"-122.21945190429688","37.422481536865234"
"-122.47134399414062","37.702079772949219"
"-122.26427459716797","37.372222900390625"
"-122.49491882324219","37.609016418457031"
"-122.46751403808594","37.672298431396484"
"-122.29476928710938","37.318019866943359"
"-122.47109985351562","37.681110382080078"
"-122.42076873779297","37.658588409423828"
"-122.23497009277344","37.486232757568359"
"-122.48336029052734","37.582561492919922"
"-122.41444396972656","37.478183746337891"
"-122.26726531982422","37.388450622558594"
"-122.23957824707031","37.490249633789062"
"-122.40032196044922","37.382545471191406"
"-122.29171752929688","37.46881103515625"
"-122.50145721435547","37.518257141113281"
"-122.29714965820312","37.553939819335938"
"-122.41764831542969","37.476139068603516"
"-122.21950531005859","37.480434417724609"
"-122.40602111816406","37.640960693359375"
"-122.23297882080078","37.496223449707031"
"-122.18434143066406","37.484416961669922"
"-122.27433013916016","37.319545745849609"
"-122.24787902832031","37.365200042724609"
"-122.27133178710938","37.333034515380859"
"-122.20926666259766","37.467361450195312"
"-122.41527557373047","37.706966400146484"
"-122.24208068847656","37.591152191162109"
"-122.29582977294922","37.553230285644531"
"-122.29740142822266","37.511348724365234"
"-122.23339080810547","37.493549346923828"
"-122.41078948974609","37.654258728027344"
"-122.22783660888672","37.456630706787109"
"-122.43360137939453","37.468021392822266"
"-122.12918090820312","37.460941314697266"
"-122.43724060058594","37.660079956054688"
"-122.26499176025391","37.386837005615234"
"-122.23729705810547","37.490489959716797"
"-122.22554016113281","37.479137420654297"
"-122.45131683349609","37.650577545166016"
"-122.41194152832031","37.63427734375"
"-122.40811920166016","37.649688720703125"
"-122.47796630859375","37.629344940185547"
"-122.42932891845703","37.462936401367188"
"-122.41801452636719","37.631233215332031"
"-122.21690368652344","37.488731384277344"
"-122.38653564453125","37.32684326171875"
"-122.29322052001953","37.538780212402344"
"-122.2353515625","37.488811492919922"
"-122.26764678955078","37.502090454101562"
"-122.31545257568359","37.572479248046875"
"-122.47568511962891","37.664630889892578"
"-122.21078491210938","37.468448638916016"
"-122.41988372802734","37.473335266113281"
"-122.48490142822266","37.613674163818359"
"-122.25149536132812","37.509735107421875"
"-122.31375885009766","37.430397033691406"
"-122.40628814697266","37.692638397216797"
"-122.19467926025391","37.409919738769531"
"-122.26949310302734","37.525859832763672"
"-122.26728057861328","37.385219573974609"
"-122.45436859130859","37.665908813476562"
"-122.47409820556641","37.673885345458984"
"-122.43224334716797","37.669364929199219"
"-122.38036346435547","37.602561950683594"
"-122.41664123535156","37.707328796386719"
"-122.29434967041016","37.314868927001953"
"-122.51303863525391","37.556449890136719"
"-122.40675354003906","37.705364227294922"
"-122.26199340820312","37.519020080566406"
"-122.39889526367188","37.382362365722656"
"-122.25145721435547","37.509952545166016"
"-122.32273864746094","37.511077880859375"
"-122.49388122558594","37.693889617919922"
"-122.21212768554688","37.49005126953125"
"-122.13710784912109","37.473640441894531"
"-122.24250793457031","37.354381561279297"
"-122.16524505615234","37.474605560302734"
"-122.28411865234375","37.544223785400391"
"-122.26352691650391","37.572715759277344"
"-122.26043701171875","37.509754180908203"
"-122.35144805908203","37.587276458740234"
"-122.40513610839844","37.6544189453125"
"-122.27964782714844","37.535751342773438"
"-122.33102416992188","37.586132049560547"
"-122.42985534667969","37.649093627929688"
"-122.41773223876953","37.634071350097656"
"-122.22223663330078","37.481338500976562"
"-122.51339721679688","37.557025909423828"
"-122.47193908691406","37.686031341552734"
"-122.46219635009766","37.642749786376953"
"-122.33185577392578","37.526576995849609"
"-122.222412109375","37.482551574707031"
"-122.36031341552734","37.164669036865234"
"-122.38852691650391","37.677566528320312"
"-122.20901489257812","37.467174530029297"
"-122.19777679443359","37.481288909912109"
"-122.39186096191406","37.609840393066406"
"-122.23367309570312","37.492031097412109"
"-122.27128601074219","37.333095550537109"
"-122.28606414794922","37.55596923828125"
"-122.43659973144531","37.656734466552734"
