"POINT_X","POINT_Y"
"-121.47544097900391","38.558872222900391"
"-121.46563720703125","38.507839202880859"
"-121.3829345703125","38.692943572998047"
"-121.34599304199219","38.628135681152344"
"-121.42597198486328","38.550998687744141"
"-121.61233520507812","38.672458648681641"
"-121.34600830078125","38.6142578125"
"-121.25978088378906","38.66412353515625"
"-121.3284912109375","38.620780944824219"
"-121.38484191894531","38.656856536865234"
"-121.37013244628906","38.714378356933594"
"-121.41549682617188","38.576828002929688"
"-121.35527038574219","38.665294647216797"
"-121.33993530273438","38.703609466552734"
"-121.37364959716797","38.67694091796875"
"-121.40956115722656","38.481658935546875"
"-121.36904907226562","38.653961181640625"
"-121.16056823730469","38.335960388183594"
"-121.29428100585938","38.649188995361328"
"-121.33488464355469","38.698570251464844"
"-121.38308715820312","38.637130737304688"
"-121.38352966308594","38.690391540527344"
"-121.39793395996094","38.496036529541016"
"-121.29264068603516","38.252700805664062"
"-121.35391235351562","38.685688018798828"
"-121.39340972900391","38.630084991455078"
"-121.32048034667969","38.697212219238281"
"-121.64317321777344","38.171440124511719"
"-121.27171325683594","38.640129089355469"
"-121.24440002441406","38.664337158203125"
"-121.36415863037109","38.641578674316406"
"-121.32990264892578","38.569004058837891"
"-121.21994781494141","38.633270263671875"
"-121.33493804931641","38.533359527587891"
"-121.49948883056641","38.573310852050781"
"-121.48312377929688","38.561092376708984"
"-121.36441040039062","38.661148071289062"
"-121.40123748779297","38.690559387207031"
"-121.44187927246094","38.492103576660156"
"-121.38288116455078","38.671939849853516"
"-121.37889862060547","38.690498352050781"
"-121.34446716308594","38.662921905517578"
"-121.30916595458984","38.663631439208984"
"-121.38301086425781","38.652000427246094"
"-121.41185760498047","38.711734771728516"
"-121.46503448486328","38.641689300537109"
"-121.46395874023438","38.580539703369141"
"-121.383056640625","38.635124206542969"
"-121.39079284667969","38.413299560546875"
"-121.34932708740234","38.681179046630859"
"-121.29176330566406","38.636516571044922"
"-121.41086578369141","38.610496520996094"
"-121.4290771484375","38.496128082275391"
"-121.52073669433594","38.360427856445312"
"-121.45650482177734","38.641250610351562"
"-121.47431945800781","38.541439056396484"
"-121.41397094726562","38.464210510253906"
"-121.45687866210938","38.683624267578125"
"-121.22145843505859","38.633708953857422"
"-121.35063171386719","38.643653869628906"
"-121.45272064208984","38.683788299560547"
"-121.34204864501953","38.677398681640625"
"-121.28009033203125","38.663738250732422"
"-121.27225494384766","38.661918640136719"
"-121.33737945556641","38.290962219238281"
"-121.32790374755859","38.642509460449219"
"-121.33927917480469","38.668022155761719"
"-121.38304138183594","38.574028015136719"
"-121.46913146972656","38.569290161132812"
"-121.4290771484375","38.496128082275391"
"-121.33264923095703","38.660781860351562"
"-121.46456909179688","38.511341094970703"
"-121.62374877929688","38.139999389648438"
"-121.38169860839844","38.725669860839844"
"-121.30973815917969","38.707489013671875"
"-121.30705261230469","38.365238189697266"
"-121.35128784179688","38.639190673828125"
"-121.16940307617188","38.6427001953125"
"-121.39215850830078","38.633621215820312"
"-121.09463500976562","38.494209289550781"
"-121.41953277587891","38.494831085205078"
"-121.33054351806641","38.702651977539062"
"-121.36275482177734","38.536491394042969"
"-121.4014892578125","38.592380523681641"
"-121.2811279296875","38.448429107666016"
"-121.50946044921875","38.570960998535156"
"-121.52004241943359","38.631851196289062"
"-121.55870056152344","38.232372283935547"
"-121.27173614501953","38.703868865966797"
"-121.43036651611328","38.575328826904297"
"-121.44813537597656","38.423007965087891"
"-121.44608306884766","38.633068084716797"
"-121.50105285644531","38.579891204833984"
"-121.48985290527344","38.538658142089844"
"-121.50357818603516","38.612808227539062"
"-121.29555511474609","38.67681884765625"
"-121.41403961181641","38.572357177734375"
"-121.37159729003906","38.445167541503906"
"-121.4293212890625","38.474178314208984"
"-121.30313110351562","38.589263916015625"
"-121.37187194824219","38.386856079101562"
"-121.49658203125","38.635959625244141"
"-121.40920257568359","38.536659240722656"
"-121.45938110351562","38.625949859619141"
"-121.49197387695312","38.488918304443359"
"-121.50285339355469","38.578990936279297"
"-121.38977813720703","38.423480987548828"
"-121.37171936035156","38.430686950683594"
"-121.26362609863281","38.590011596679688"
"-121.39923095703125","38.394508361816406"
"-121.47055816650391","38.574199676513672"
"-121.50855255126953","38.495685577392578"
"-121.48872375488281","38.612861633300781"
"-121.42870330810547","38.600250244140625"
"-121.43285369873047","38.605339050292969"
"-121.4461669921875","38.613029479980469"
"-121.36981201171875","38.519241333007812"
"-121.33468627929688","38.4381103515625"
"-121.46787261962891","38.626029968261719"
"-121.33473968505859","38.452579498291016"
"-121.44615936279297","38.625011444091797"
"-121.45503234863281","38.546768188476562"
"-121.44503021240234","38.61383056640625"
"-121.41886138916016","38.544589996337891"
"-121.49784851074219","38.610931396484375"
"-121.50789642333984","38.606235504150391"
"-121.50856018066406","38.566890716552734"
"-121.49745178222656","38.466815948486328"
"-121.44280242919922","38.451381683349609"
"-121.4569091796875","38.645450592041016"
"-121.48220062255859","38.574848175048828"
"-121.41838073730469","38.53961181640625"
"-121.44503021240234","38.61383056640625"
"-121.49848175048828","38.563251495361328"
"-121.41842651367188","38.637413024902344"
"-121.48846435546875","38.579010009765625"
"-121.43810272216797","38.611061096191406"
"-121.46226501464844","38.544559478759766"
"-121.26454162597656","38.6785888671875"
"-121.5198974609375","38.491409301757812"
"-121.48331451416016","38.656337738037109"
"-121.29820251464844","38.433151245117188"
"-121.42935943603516","38.638298034667969"
"-121.39076232910156","38.532894134521484"
"-121.48217010498047","38.612144470214844"
"-121.45507049560547","38.487518310546875"
"-121.27154541015625","38.613407135009766"
"-121.44065093994141","38.569118499755859"
"-121.44976806640625","38.606178283691406"
"-121.4569091796875","38.64361572265625"
"-121.48397827148438","38.577793121337891"
"-121.47554016113281","38.617610931396484"
"-121.48731994628906","38.583560943603516"
"-121.30496215820312","38.280189514160156"
"-121.39559173583984","38.423858642578125"
"-121.47821807861328","38.577171325683594"
"-121.47905731201172","38.503070831298828"
"-121.49770355224609","38.580799102783203"
"-121.47085571289062","38.541202545166016"
"-121.43672180175781","38.512279510498047"
"-121.45311737060547","38.606399536132812"
"-121.54096984863281","38.603469848632812"
"-121.50650787353516","38.56787109375"
"-121.47047424316406","38.530971527099609"
"-121.46601104736328","38.486610412597656"
"-121.41429901123047","38.539588928222656"
"-121.27937316894531","38.705608367919922"
"-121.47869873046875","38.503459930419922"
"-121.41584014892578","38.510570526123047"
"-121.2816162109375","38.432369232177734"
"-121.55735778808594","38.655548095703125"
"-121.47878265380859","38.510318756103516"
"-121.46868133544922","38.481510162353516"
"-121.42919921875","38.650989532470703"
"-121.47295379638672","38.563747406005859"
"-121.30735778808594","38.248458862304688"
"-121.44987487792969","38.600666046142578"
"-121.42870330810547","38.600250244140625"
"-121.43062591552734","38.636501312255859"
"-121.50856018066406","38.566890716552734"
"-121.49965667724609","38.639739990234375"
"-121.43820953369141","38.619361877441406"
"-121.44630432128906","38.614654541015625"
"-121.28623199462891","38.267894744873047"
"-121.42056274414062","38.596500396728516"
"-121.43077087402344","38.665439605712891"
"-121.16866302490234","38.670913696289062"
"-121.35813903808594","38.671585083007812"
"-121.26606750488281","38.628032684326172"
"-121.46495056152344","38.506549835205078"
"-121.32859039306641","38.618236541748047"
"-121.37654113769531","38.661281585693359"
"-121.44164276123047","38.555828094482422"
"-121.32559967041016","38.707141876220703"
"-121.51370239257812","38.558647155761719"
"-121.45268249511719","38.683788299560547"
"-121.51741027832031","38.500724792480469"
"-121.42033386230469","38.321239471435547"
"-121.53385162353516","38.656810760498047"
"-121.37677764892578","38.675037384033203"
"-121.41433715820312","38.618148803710938"
"-121.26058959960938","38.691791534423828"
"-121.47492218017578","38.581451416015625"
"-121.36993408203125","38.384597778320312"
"-121.35491943359375","38.525337219238281"
"-121.33680725097656","38.683048248291016"
"-121.3499755859375","38.587654113769531"
"-121.31446838378906","38.703166961669922"
"-121.47427368164062","38.542049407958984"
"-121.39873504638672","38.610660552978516"
"-121.43376922607422","38.496044158935547"
"-121.46855163574219","38.525871276855469"
"-121.35128784179688","38.639190673828125"
"-121.36953735351562","38.674331665039062"
"-121.42115783691406","38.539619445800781"
"-121.49729919433594","38.524711608886719"
"-121.48436737060547","38.576648712158203"
"-121.40945434570312","38.556201934814453"
"-121.42046356201172","38.596099853515625"
"-121.42154693603516","38.516044616699219"
"-121.47554016113281","38.633213043212891"
"-121.40914916992188","38.565513610839844"
"-121.49784851074219","38.610931396484375"
"-121.26925659179688","38.609611511230469"
"-121.43242645263672","38.606193542480469"
"-121.46174621582031","38.606338500976562"
"-121.43981170654297","38.543968200683594"
"-121.41753387451172","38.510570526123047"
"-121.48892974853516","38.550460815429688"
"-121.44367980957031","38.560619354248047"
"-121.48602294921875","38.566028594970703"
"-121.48362731933594","38.571498870849609"
"-121.44510650634766","38.5611572265625"
"-121.44948577880859","38.539424896240234"
"-121.43013763427734","38.644916534423828"
"-121.52822113037109","38.675220489501953"
"-121.28804016113281","38.271999359130859"
"-121.44155120849609","38.611129760742188"
